TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
36.037369615,5.86975e-05,0.902856,1.38483,0.133164,0.226341,1.63997,0.290644,0.136665,0.344927,0.25879,1.0119,0.807749
36.083809524,0.0723754,0.916269,1.05799,0.252801,0.236186,1.53861,0.222041,0.607924,0.549581,0.596759,0.674712,0.810269
36.130249433,0.174037,1.07189,0.46266,0.279915,0.216744,1.52064,0.353388,0.754183,0.532037,1.0259,0.301199,0.694094
36.176689342,0.212221,1.10622,0.291594,0.309175,0.252865,1.5122,0.681848,0.685608,0.627569,0.620615,0.109331,0.591454
36.223129252,0.0554043,1.14961,0.0568372,0.282571,0.269122,1.2852,0.758906,0.826427,0.58165,0.035651,0.859528,0.456708
36.269569161,0.193671,0.2706,0.163153,0.513764,0.171215,0.962835,0.479226,0.464747,0.908294,0,1.4334,0.683494
36.316009070,0.355507,0.0112329,0.43543,0.868523,0.0633026,0.98644,0.495608,0.0234391,0.532192,0.0164527,2.21057,0.753432
36.362448980,0.000571841,0.0219316,0.413772,0.731638,0.102581,1.22439,0.539641,0.123854,0.241675,0.070812,2.24835,0.856543
36.408888889,0.000479024,0.117,0.555209,0.534372,0.0960186,1.58796,0.610878,0.0513758,0.145808,0.0935178,2.22442,0.840497
36.455328798,0.348558,0.177905,0.595377,0.329743,0.0740557,1.63339,0.608282,0,0,0.0627816,2.40471,0.666284
36.501768707,0.519967,0.222769,0.554619,0.0529358,0.0973201,1.66059,0.508332,0,0,0.0426146,2.54365,0.413656
36.548208617,0.622179,0.338276,0.586045,0.196506,0.106287,1.68911,0.321061,0.0829755,0.00165111,0.04421,2.18782,0.416485
36.594648526,0.169492,0.411943,0.561117,0.659799,0.017255,0.843603,0.990489,0.815604,0.126416,0.0901854,1.58755,0.978064
36.641088435,0.0647397,0.327123,0.551787,0.741301,0.0416903,0.484599,1.41117,1.34397,0.462076,0.122541,1.31806,1.03941
36.687528345,0.191995,0.25016,0.632644,0.699962,0.0977634,0.39587,1.42681,1.43204,0.609731,0.134561,1.21039,1.05808
36.733968254,0.307211,0.111966,0.732056,0.544924,0.172055,0.356874,1.37112,1.27078,0.624793,0.0548931,1.12384,0.983108
36.780408163,0.420549,0.142826,0.838061,0.20063,0.346205,0.898702,1.03189,0.50736,0.0851785,0.000708704,1.42904,0.625388
36.826848073,0.883592,0.0822029,0.953822,0.264553,0.380803,1.03311,0.550853,0.0397161,0,0.00107027,2.12911,0.248731
36.873287982,0.634695,0.142588,0.944956,0.332492,0.221603,1.08086,0.619993,0.0446708,0,0.0384845,2.04886,0.453973
36.919727891,0.000632931,0.0832936,1.20964,0.20415,0.243983,0.936545,0.839328,0.417011,0.183543,0.0631508,1.37413,0.700628
